clusterID,estimated_snowballing_pvalue,max_norm_cell_type_specificity,max_norm_disease_specificity,max_plof,mean_plof,median_plof,num_cell_type_string,num_disease_string,num_of_diseases,num_sig_go_enrichment_terms,std_plof,sum_plof,avg_embeddedness,avg_internal_degree,cluster_size,conductance,cut_ratio,edges_inside,expansion,gene_ratio,hub_dominance,internal_edge_density,newman_girvan_modularity,normalized_cut,significance,surprise,triangle_participation_ratio
paris.cesna.2021:4648,0.12848062813282013,0.1052631578947368,0.1052631578947368,171,30.05263157894737,13,8,7,21,0,43.3864721418126,571,0.014612763698154,14.857142857142858,21,0.9882750845546788,0.0350996612558359,156,1252.2857142857142,0.9047619047619048,1,0.7428571428571429,-4.6247224152009455e-6,0.9903959327391108,2211.678123037882,522.6732930652155,1
paris.cesna.2021:4691,0.17299453914165497,0.3333333333333333,0.6666666666666666,33,19,17.5,1,1,8,0,8.508818954473059,114,0.0054328177933125,2.75,8,0.9969676085458304,0.0253320164747415,11,904.125,0.75,1,0.3928571428571428,-1.8213997442293202e-7,0.9975518110415778,145.63249845299313,29.9754997259958,0.625
paris.cesna.2021:4692,0.25554773211479187,0,0.3333333333333333,101,34.666666666666664,3,0,4,5,0,57.46593193652508,104,0.0112620307314084,1.5,4,0.9983570646221248,0.0255357893262361,3,911.5,0.75,0.6666666666666666,0.5,-8.710788303197593e-8,0.9986516335182024,40.6755027207968,8.882732157877523,0
paris.cesna.2021:4711,0.009198777377605438,0.2083333333333333,0.3333333333333333,247,29.70833333333333,15.5,2,1,6,54,49.26016043210883,713,0.1079113651102042,9.210526315789474,38,0.9880141091058524,0.0212903968510491,175,759.2368421052631,0.631578947368421,1,0.2489331436699857,-5.569181478667398e-6,0.9903403766096024,2220.84377431214,399.5399615632847,1
paris.cesna.2021:4712,0.4054345488548279,0.2727272727272727,0.1818181818181818,36,17.90909090909091,17,1,2,7,8,12.340620287931603,197,0.0055420031958456,5.666666666666667,12,0.995356459983611,0.0340366706830685,34,1214.6666666666667,0.9166666666666666,0.8181818181818182,0.5151515151515151,-1.4006039988948885e-6,0.9965330561174724,462.4056322200409,101.6666279730361,0.9166666666666666
paris.cesna.2021:4727,0.19315771758556366,0,0,0,0,0,0,0,0,0,-1,0,0.1492924976258309,2,6,0.9148936170212766,6.023590059675e-4,6,21.5,0.1666666666666666,0.8,0.4,3.231346060940764e-7,0.9149040422013353,79.57359757296777,16.45573322946544,0
paris.cesna.2021:4754,0.007937328889966011,0.2727272727272727,0.5454545454545454,71,20.90909090909091,11,2,1,6,201,21.496299893025988,230,0.053130818559232,10.22222222222222,18,0.991485029385904,0.0333588682429802,92,1190.2777777777778,0.6111111111111112,0.9411764705882352,0.6013071895424836,-3.049757166777738e-6,0.9932135474162632,1272.0320074696383,289.07722963555887,1
paris.cesna.2021:4755,0.00938544049859047,0.2,0.4,60,16.8,13,2,1,12,100,16.995424220784972,168,0.018462528830367,10.375,16,0.9886231238434652,0.0252658829134321,83,901.5625,0.625,0.9333333333333332,0.6916666666666667,-1.067219676166236e-6,0.9897875544401324,1166.2867164592678,272.2426409606672,0.9375
paris.cesna.2021:4762,0.0420505665242672,0.6666666666666666,0.6666666666666666,80,45.66666666666666,31,1,1,8,0,29.838453936712828,137,0.0973006910288609,3,6,0.9961013645224172,0.0214747989801921,9,766.5,0.5,1,0.6,-1.3922450121413217e-7,0.9964729002786742,124.40798143753688,28.25996587107686,1
paris.cesna.2021:4766,0.20568186044692993,0.1428571428571428,0.6190476190476191,132,33.904761904761905,24,2,1,7,368,33.5528013165887,712,0.0344638362668194,17.818181818181817,22,0.986119471690096,0.0354812242162635,196,1265.8636363636365,0.9545454545454546,1,0.8484848484848485,-5.047388232091007e-6,0.9883651365747078,2830.9289847234054,682.4316902640844,1
paris.cesna.2021:4792,0.3702152967453003,0.1818181818181818,0.1818181818181818,132,28.27272727272728,10,2,1,5,0,40.15243681046247,311,0.0251629250944543,3.5,12,0.9941658563689402,0.0167124349669814,21,596.4166666666666,0.9166666666666666,1,0.3181818181818182,-3.384856555043623e-7,0.9947439248995824,272.55827864555687,52.92049691617897,1
paris.cesna.2021:4800,0.13907624781131744,0,0,0,0,0,0,0,0,0,-1,0,0.0715617273683344,2,5,0.9943757030371204,0.009906426850451,5,353.6,0.2,1,0.5,6.016899567715118e-8,0.9945185656285184,67.79250453466133,14.804554373180595,0.6
paris.cesna.2021:4820,0.024610312655568123,0.1219512195121951,0.5121951219512195,36,5.463414634146342,3,1,1,16,1,7.483640694794245,224,0.0382124835052027,27,48,0.9714788732394366,0.0257963778482137,648,919.6666666666666,0.8541666666666666,0.9148936170212766,0.574468085106383,-1.3404855093290707e-5,0.9750341086505606,8914.914565137127,2007.0375942983487,1
paris.cesna.2021:4821,0.2469026893377304,0.3,0.5,87,17,4.5,1,1,10,0,24.78751808131623,340,0.017228072807338,13.904761904761903,21,0.9856504005110815,0.0267698648493536,146,955.095238095238,0.9523809523809524,0.9,0.6952380952380952,-2.704469357604013e-6,0.9872687442685326,2052.822585281689,479.6267729147257,1
paris.cesna.2021:4838,0.09103677421808243,0.0833333333333333,0.25,109,30.625,20,6,1,9,0,28.821508423850528,735,0.0942679561982668,9.03448275862069,29,0.9809274222901652,0.0130264976847152,131,464.6551724137931,0.8275862068965517,1,0.3226600985221675,-8.283989717451691e-7,0.9820152578026544,1702.4517450642834,331.8996292971099,1
paris.cesna.2021:4842,0.08140376210212708,0.1,0.72,190,26.56,17,1,1,24,92,31.767111731397648,1328,0.0539711313674717,41.62264150943396,53,0.9626576385950064,0.030101554171576,1103,1073,0.9433962264150944,1,0.8004354136429608,-2.255065093977744e-5,0.9672333562257004,15795.386966824966,3776.954826010962,1
paris.cesna.2021:4852,0.23307323455810547,0.25,0.375,114,32.25,18.5,1,1,9,10,36.62064211031026,258,0.3310369619612928,2.5,20,0.994359842075578,0.0123532049665069,25,440.75,0.4,1,0.131578947368421,3.756983597848298e-7,0.99507173184613,299.63825206315056,42.00712520566839,0.4
paris.cesna.2021:4869,0.23012587428092957,0.5,0,122,45,28,2,0,1,0,53.28539512224089,180,0.0137646173204782,3.6,5,0.9935691318327974,0.0155824508320726,9,556.2,0.8,1,0.9,2.964772741451049e-8,0.9937938312700308,131.25232509243847,31.8606038279274,1
paris.cesna.2021:4923,0.12690196931362152,0.3333333333333333,0.3333333333333333,61,29.666666666666668,25,5,3,4,0,29.280255007997,89,0.0033893505613937,2.5,4,0.996609020006782,0.020584115422328,5,734.75,0.75,1,0.8333333333333334,-5.6799624767398144e-8,0.9968464823543756,72.02060779400473,17.319844054247536,1
paris.cesna.2021:4951,0.2114114761352539,0.5,0.25,38,21,22.5,1,2,3,2,15.3405779986718,84,0.0143189285260318,2.6666666666666665,6,0.9965863025389377,0.0218109993556159,8,778.5,0.6666666666666666,1,0.5333333333333333,-1.4347816993119892e-7,0.9969636526460796,109.19451218144542,24.19388742631025,0.8333333333333334
paris.cesna.2021:4953,0.18352851271629333,0.2222222222222222,0.1111111111111111,71,17.333333333333332,13,1,6,7,67,21.406774628607646,156,0.0296923359698782,4.909090909090909,11,0.995380272050646,0.0296381773348821,27,1057.7272727272727,0.8181818181818182,0.9,0.4909090909090909,-8.923816654056681e-7,0.996319688301344,365.39546903990953,79.45892260382718,1
paris.cesna.2021:4954,0.06511489301919937,0.2142857142857142,0.6428571428571429,28,8.357142857142858,7,2,1,15,149,7.771814389259363,117,0.0105911136682792,7.625,16,0.9919567510548524,0.0263535857411092,61,940.375,0.875,0.8666666666666667,0.5083333333333333,-1.4218156382181513e-6,0.9931712454963164,828.4715164758163,181.60469717247247,0.9375
paris.cesna.2021:4962,0.29462143778800964,0.5,0.25,85,29,14.5,1,9,10,2,37.81534080237808,116,0.0150285143054416,2,5,0.99830220713073,0.0329467137334005,5,1176,0.8,1,0.5,-2.2658257661735346e-7,0.998777180554836,67.79250453466133,14.804554373180595,0.6
paris.cesna.2021:4964,0.07013547420501709,0.5,0.5,2,1,1,3,2,3,0,1.4142135623730951,2,0.1557667739729527,2.857142857142857,7,0.9914493373236426,0.0092817918381069,10,331.2857142857143,0.2857142857142857,0.8333333333333334,0.4761904761904761,-3.5731921003628725e-8,0.991636715076627,134.91568074231677,29.130920591269795,0
paris.cesna.2021:4998,0.27248436212539673,0.2,0.1,230,50.5,31.5,2,2,3,0,66.7686719618981,505,0.039205310880094,3.8333333333333335,12,0.9965442115543536,0.0309753318201772,23,1105.4166666666667,0.8333333333333334,1,0.3484848484848485,-1.0764075039326864e-6,0.9976150932674156,301.0610565979403,59.9918669755313,1
paris.cesna.2021:5012,0.009301927872002125,0.1666666666666666,0.1666666666666666,122,39.833333333333336,26,1,2,6,7,35.9186791955316,478,0.0348058595843532,9.714285714285714,49,0.9797954072753512,0.0132140710421616,238,471.0816326530612,0.2448979591836734,1,0.2023809523809523,-3.05930068610286e-6,0.981657483590068,2964.527397515973,496.2369834606945,1
paris.cesna.2021:5013,0.13228687644004822,0.1428571428571428,0.3571428571428571,96,32.642857142857146,23,2,1,6,5,29.471256251726786,457,0.0058880653440741,4.3,20,0.9944537598349026,0.0216093500378373,43,771,0.7,0.631578947368421,0.2263157894736842,-1.4087142366821768e-6,0.9956984019010278,541.016851666562,94.24398659531164,0.7
paris.cesna.2021:5024,0.2997896075248718,0.1428571428571428,0.4285714285714285,53,20.142857142857142,12,6,2,12,0,21.62890482224017,141,0.21739197932747,2.235294117647059,34,0.9948690251147718,0.0121522995851922,38,433.4117647058824,0.2058823529411764,1,0.0677361853832442,2.2846166520871563e-6,0.9960585220889648,428.9183287466174,41.2623209179846,0.1764705882352941
paris.cesna.2021:5051,0.06380876898765564,0.125,0.625,190,32.5,12.5,6,1,13,0,47.41307836451879,520,0.0300987825262053,7.444444444444445,18,0.9899195065071842,0.0204886509782673,67,731.0555555555555,0.8888888888888888,1,0.4379084967320261,-1.0732798739641949e-6,0.9909818474920798,896.4325601054749,189.6817580281841,1
paris.cesna.2021:5071,0.014873070642352104,0.25,0.1875,89,31.5625,27,1,1,8,39,23.773847676245705,505,0.1044489938952208,20,23,0.9721633888048412,0.0195783793269863,230,698.4782608695652,0.6956521739130435,1,0.9090909090909092,-1.7835235896326303e-6,0.973460064383714,3360.2299121068745,816.5062156152401,1
paris.cesna.2021:5072,0.043065402656793594,0.125,0.0625,124,35.0625,30,6,4,5,38,30.907321139173483,561,0.0712461243279483,13.454545454545457,22,0.9838753608977502,0.0230107504962453,148,820.9545454545455,0.7272727272727273,0.8095238095238095,0.6406926406926406,-2.200895068949877e-6,0.9853328881532516,2060.982374493195,474.2807218681484,0.9545454545454546
paris.cesna.2021:5097,0.016347112134099007,0.1666666666666666,0.3333333333333333,44,20,14.5,7,1,8,1,16.136914203155445,120,0.1037596189124673,4,12,0.9933398085194948,0.0167171052017074,24,596.5833333333334,0.5,0.6363636363636364,0.3636363636363636,6.484219886486149e-8,0.9939180387762916,315.413295174522,63.59377932289112,0.9166666666666666
paris.cesna.2021:5105,0.014592797495424747,0.25,0.3125,51,16.125,12,1,1,19,8,15.04604045366532,258,0.022147134618806,10.4,20,0.9905950443118104,0.0307015331147173,104,1095.4,0.8,0.8421052631578947,0.5473684210526316,-2.709648862841453e-6,0.9923624641837476,1423.4146493366743,317.1742176005101,0.95
paris.cesna.2021:5106,0.02395433560013771,0.25,0.4166666666666667,69,15.666666666666666,11.5,1,1,13,110,19.05653470994963,188,0.0247872747345248,8,15,0.992421850331544,0.0293595635765796,60,1047.6666666666667,0.8,0.8571428571428571,0.5714285714285714,-1.395243016506344e-6,0.9936902769216074,824.9823602406115,185.5211495986384,0.9333333333333332
paris.cesna.2021:5122,0.03448028117418289,0.5,0.5,129,49,30.5,1,2,4,0,54.69308304834656,196,0.04611754252538,3.230769230769231,13,0.989913544668588,0.0088851909173603,21,317.0769230769231,0.3076923076923077,1,0.2692307692307692,1.2920377653215592e-7,0.990246558883496,268.40631724359247,49.5288761609645,0.8461538461538461
paris.cesna.2021:5123,0.006252984516322613,1,0.6666666666666666,84,30,17.5,1,1,6,11,28.823601440486232,180,0.1237050894600333,7.04,25,0.973337373125284,0.0072041262544149,88,257,0.24,1,0.2933333333333333,3.6194169158160603e-7,0.973856354558188,1133.6092111810835,214.8344341798409,1
paris.cesna.2021:5142,0.02535753883421421,0.3076923076923077,0.1538461538461538,75,31.15384615384616,16,1,1,9,5,27.84434758272659,405,0.0237831248664408,9,18,0.9893575088687426,0.0234485206879478,81,836.6666666666666,0.7222222222222222,0.7647058823529411,0.5294117647058824,-1.5133499152510835e-6,0.9905731359240484,1104.7417539274247,244.37670530219395,1
paris.cesna.2021:5143,0.040749792009592056,0.1428571428571428,0.2857142857142857,30,17.714285714285715,17,8,1,13,0,7.739816658342878,124,0.0282248437034324,4,10,0.9940652818991098,0.0187732914903751,20,670,0.7,0.7777777777777778,0.4444444444444444,-2.1588263519567785e-7,0.9946064585787566,267.9826360304864,56.91112802287333,0.8
paris.cesna.2021:5146,0.006323109846562147,0.1818181818181818,0.8181818181818182,27,12.909090909090908,14,4,1,2,0,8.17868626925554,142,0.0751700983680145,14,18,0.9801434087148372,0.0193676061645008,126,691.0555555555555,0.6111111111111112,1,0.8235294117647058,-1.051931862262213e-6,0.9811476912260716,1811.7462854563407,434.98760904922045,1
paris.cesna.2021:5147,0.00663497531786561,0.3,0.7,39,17.3,14.5,1,1,5,0,13.224976370489289,173,0.0615873488406815,11.625,16,0.9815713861091846,0.0173524507468542,93,619.1875,0.625,0.9333333333333332,0.775,-6.65329022081361e-7,0.9823714028411384,1325.886277704914,315.48223062709536,1
paris.cesna.2021:5160,0.1818827986717224,0.1818181818181818,0.2727272727272727,59,20,18,4,1,6,4,14.324803663575986,220,0.0151526815488916,5.076923076923077,13,0.9913123601421614,0.0162334722946727,33,579.3076923076923,0.8461538461538461,0.9166666666666666,0.4230769230769231,-3.769468985494616e-7,0.9919206193343988,440.0395208111659,92.31386066630137,0.8461538461538461
paris.cesna.2021:5161,0.04908293858170509,0.3076923076923077,0.3846153846153846,20,11.615384615384617,14,1,1,11,5,6.72728847727004,151,0.0259861989182264,6.125,16,0.99394276531306,0.0281664237872376,49,1005.0625,0.8125,1,0.4083333333333333,-1.4671704070388515e-6,0.9952406927212982,651.1454319898846,135.3747213717958,0.9375
paris.cesna.2021:5176,0.5241854786872864,1,0,9,9,9,1,0,1,0,-1,9,0.8880225254494261,1.8888888888888888,18,0.575,7.16223075461886e-5,17,2.555555555555556,0.0555555555555555,1,0.1111111111111111,2.5860738301159616e-6,0.5750037175376129,200.6902473613852,25.921626403754857,0
paris.cesna.2021:5206,0.012472198344767094,0.1111111111111111,0.8148148148148148,190,30.25925925925926,17,3,1,20,17,36.50246840187933,817,0.0364949833098291,21.151515151515152,33,0.9760893395450808,0.0242094584605659,349,863.4545454545455,0.8181818181818182,1,0.6609848484848485,-5.242484614428861e-6,0.9783869526045929,4877.612815892464,1129.130545170157,1
paris.cesna.2021:5207,0.041050221771001816,0.2222222222222222,0.5555555555555556,58,19.22222222222222,18,2,1,6,0,18.978789330314104,173,0.039081066858616,7.636363636363637,11,0.9906103286384976,0.02257443296448,42,805.6363636363636,0.8181818181818182,1,0.7636363636363637,-5.227014552686917e-7,0.991326013326334,597.604532310634,141.8631122471807,1
paris.cesna.2021:5225,0.07507625967264175,0.375,0.4375,126,31.1875,15.5,1,1,17,76,36.332205639992,499,0.0155542064996777,12.470588235294118,17,0.9913228552717748,0.039927859490862,106,1424.7058823529412,0.9411764705882352,1,0.7794117647058824,-3.898647420799308e-6,0.9932764311464194,1512.387674811063,360.1761934206429,1
paris.cesna.2021:5237,0.04340628907084465,0.1851851851851851,0.4444444444444444,178,37.7037037037037,25,1,1,14,35,40.905909686663215,1018,0.0617606059069677,23.6,30,0.9608212052459744,0.0162260412870186,354,578.7666666666667,0.9,0.9655172413793104,0.8137931034482758,-2.1328499022147755e-6,0.962222529252213,5081.3634018934845,1217.954188270843,1
paris.cesna.2021:5238,0.013146128505468369,0.2692307692307692,0.6538461538461539,293,57.38461538461539,25.5,1,1,21,55,71.40368445567886,1492,0.062212070442925,24.12903225806452,31,0.9706251963556394,0.022353098648106,374,797.2903225806451,0.8387096774193549,1,0.8043010752688172,-4.234958635706224e-6,0.9726187858313968,5359.465828495585,1282.4304573913323,1
paris.cesna.2021:5263,0.1606185883283615,0.375,0.25,69,26.625,16,1,1,8,0,26.997023645474066,213,0.008557919577807,5.6,10,0.9965297143211254,0.0450587015607049,28,1608.1,0.8,1,0.6222222222222222,-1.6199379590524353e-6,0.9978276373295368,388.6208050437472,88.92204684601855,1
paris.cesna.2021:5264,0.015939394012093544,0.1818181818181818,0.4545454545454545,69,15.636363636363637,9,1,1,17,43,20.57801121232432,172,0.0152627674583339,7.466666666666667,15,0.9947019867549668,0.0392855808392183,56,1401.8666666666666,0.7333333333333333,1,0.5333333333333333,-2.918810416701918e-6,0.996398520253274,764.361585270118,169.35742137799642,1
paris.cesna.2021:5265,0.16734865307807922,0.2,0.2,10,4.8,3,5,2,3,1,4.43846820423443,24,0.0112225963538837,4.333333333333333,6,0.9961583924349882,0.0314814295987075,13,1123.6666666666667,0.8333333333333334,1,0.8666666666666667,-1.375367950588171e-7,0.9967029591022418,188.39221792035465,45.535646264345466,1
paris.cesna.2021:5313,0.09801799058914185,0.1111111111111111,0.1666666666666666,217,45.5,36.5,3,1,21,12,52.04325124355702,819,0.0799223307593214,4.64,25,0.9919326796021976,0.0159925996524079,58,570.52,0.72,1,0.1933333333333333,-9.462910121497396e-7,0.9930840434674868,719.4920669724539,118.4084705322822,0.76
paris.cesna.2021:5314,0.2871415317058563,0.1428571428571428,0.5714285714285714,60,16.357142857142858,7.5,3,1,17,61,19.341494425028447,229,0.0094046536130133,4.8,15,0.9963503649635036,0.0367223405447819,36,1310.4,0.9333333333333332,0.7142857142857143,0.3428571428571428,-2.5419209473826323e-6,0.9979363763047434,470.50683415269896,93.33070142950476,0.8666666666666667
paris.cesna.2021:5324,0.05698440596461296,0.1290322580645161,0.3548387096774194,63,18.741935483870968,14,1,1,32,69,18.217148957206017,581,0.0341660845917806,7.757575757575758,33,0.991959546468168,0.0268339765059329,128,957.060606060606,0.9393939393939394,1,0.2424242424242424,-6.540049294928894e-6,0.9945055160804976,1620.4967370666336,288.9771667984713,0.8787878787878788
paris.cesna.2021:5326,0.34646305441856384,0.25,0.25,32,17.25,14.5,1,1,2,0,11.236102527122116,69,0.0028504245523222,2,5,0.9980977743960434,0.029399899142713,5,1049.4,0.8,1,0.5,-1.8049778450838768e-7,0.99852163715014,67.79250453466133,14.804554373180595,0.6
paris.cesna.2021:5341,0.3011292517185211,0,0,32,32,32,0,0,0,0,-1,32,0.2066650824259047,1.818181818181818,11,0.9735449735449736,0.0018748344235903,10,66.9090909090909,0.0909090909090909,1,0.1818181818181818,1.3701410872990995e-6,0.9736044507628556,123.37030177660004,19.83293958293051,0
paris.cesna.2021:5351,0.4088253974914551,0.16,0.28,64,14.36,10,1,1,11,88,15.342967987539655,359,0.0097939458164936,9.153846153846152,26,0.9915761158107104,0.0302049168839178,119,1077.5,0.9615384615384616,0.76,0.3661538461538461,-5.213448172283213e-6,0.9938351081767434,1564.9456672159845,316.1191825476358,0.8846153846153846
paris.cesna.2021:5361,0.20990382134914398,0.25,0.5,47,13.5,3.5,8,4,6,0,22.427661492005804,54,0.0063702762197315,2.4,5,0.9975500204164964,0.0273771502213257,6,977.2,0.8,1,0.6,-1.5668718677771777e-7,0.9979447324705794,82.93865429169125,18.839975838637493,0.8
paris.cesna.2021:5362,0.25292184948921204,0.1666666666666666,0.6666666666666666,43,30.166666666666668,30,2,1,7,0,10.14724921674178,181,0.006077275663563,2.857142857142857,7,0.9960285941223193,0.020076527753318,10,716.5714285714286,0.8571428571428571,1,0.4761904761904761,-8.482470374998547e-8,0.99643380414083,134.91568074231677,29.130920591269795,0.8571428571428571
paris.cesna.2021:5413,0.1546904295682907,0.3684210526315789,0.1052631578947368,59,26.63157894736842,31,1,1,11,27,18.11141606315932,506,0.0238696335626978,14.38095238095238,21,0.9805173859750984,0.0202859438522872,151,723.7619047619048,0.9047619047619048,0.95,0.719047619047619,-1.569333892118865e-6,0.9817442330604224,2131.955438834359,501.06723437805607,1
paris.cesna.2021:5414,0.04289871081709862,0.125,0.375,44,26.5,24.5,10,1,5,0,10.583005244258365,212,0.0065108788952219,5.2727272727272725,11,0.9942534429802834,0.025562450327077,29,912.2727272727273,0.7272727272727273,1,0.5272727272727272,-6.65329022081361e-7,0.9950637793025612,395.3578256740992,87.37752566470527,1
paris.cesna.2021:5437,0.1404770165681839,0.4814814814814814,0.3703703703703703,145,28.77777777777778,23,1,1,14,47,28.075904442357867,777,0.0322495381500181,11.714285714285714,28,0.9874339131101064,0.0258052759945053,164,920.5,0.9642857142857144,0.9629629629629628,0.4338624338624338,-4.449830743738098e-6,0.9895125929234108,2192.253395557422,462.8084617062694,1
paris.cesna.2021:5446,0.035760316997766495,0.1666666666666666,0.4166666666666667,71,18.5,17,2,1,14,0,20.061269786694595,222,0.0095292666341971,6.8,15,0.9953038674033148,0.0403878488958636,51,1441.2,0.8,0.8571428571428571,0.4857142857142857,-3.000353196370632e-6,0.997047917520432,689.4469686573251,149.5574011415776,0.9333333333333332
paris.cesna.2021:5448,0.11260495334863663,0.2,0.4,111,27.3,11.5,2,1,7,0,36.92951243773588,273,0.0079475539486477,5.230769230769231,13,0.9946746025530582,0.027377683125035,34,977,0.7692307692307693,0.6666666666666666,0.4358974358974359,-7.416376757174618e-7,0.9957000011292227,454.70035559398383,96.10330387267044,0.8461538461538461
paris.cesna.2021:5449,0.024996986612677574,0.1666666666666666,0.6666666666666666,39,22.666666666666668,19,9,1,15,0,12.628011192055013,136,0.0648379768516131,4.166666666666667,12,0.9941724941724942,0.0199185511063786,25,710.8333333333334,0.5,0.6363636363636364,0.3787878787878788,4.0899957376267975e-9,0.994861383510054,329.8310242563744,67.23737056325785,0.6666666666666666
paris.cesna.2021:5456,0.05621865764260292,0.1162790697674418,0.2790697674418604,108,21.37209302325581,13,1,1,17,48,24.63449309965308,919,0.0227252333297972,10.936170212765957,47,0.9835219440259032,0.0183087815789033,257,652.7446808510638,0.9148936170212766,1,0.2377428307123034,-6.3549218183816e-6,0.9859952720464064,3247.922832775901,575.40569068565,1
paris.cesna.2021:5457,0.3632291555404663,0.1904761904761904,0.2857142857142857,33,8,4,1,1,5,52,8.473488065725943,168,0.0153350535767122,8.521739130434783,23,0.9886006746539492,0.020715424326182,98,739.0434782608696,0.9130434782608696,0.7272727272727273,0.3873517786561264,-1.930855467949095e-6,0.9899725241537138,1295.700120079328,265.70648025273204,0.8695652173913043
paris.cesna.2021:5462,0.27282360196113586,0,0.5,10,6,6,0,1,1,0,5.656854249492381,12,0.001126627623041,1.3333333333333333,3,0.9988422575976844,0.0322258329598087,2,1150.3333333333333,0.6666666666666666,1,0.6666666666666666,-7.796362519552764e-8,0.9991210763337542,27.980047707955315,6.487475813381013,0
paris.cesna.2021:5463,0.0148873720318079,0.3333333333333333,0.3333333333333333,33,17,13,7,1,2,0,14.422205101855956,51,0.2194245908954348,4.5,8,0.9933726067746688,0.0188983217057521,18,674.5,0.375,1,0.6428571428571429,4.973337370790727e-8,0.99380850170428,250.7571285259881,57.74239692066265,1
paris.cesna.2021:5474,0.2492215484380722,0.2448979591836734,0.4897959183673469,234,42.85714285714285,27,1,1,18,553,49.52398408852018,2100,0.0334197421874378,33.4,50,0.9769559817855664,0.0397206092737524,835,1416,0.98,0.979591836734694,0.6816326530612244,-3.4301447247673035e-5,0.9826459736684876,11712.503872830464,2726.846355260772,1
paris.cesna.2021:5486,0.005629677791148424,0.3636363636363636,0.6363636363636364,18,7.909090909090909,8,1,1,6,62,5.430553295098861,87,0.0881395198266672,12.166666666666666,24,0.9793887202654056,0.0162053258584442,146,578.125,0.4583333333333333,0.9565217391304348,0.5289855072463768,-9.067655420510938e-7,0.9805088142838774,1991.095510354092,440.3667658544575,1
paris.cesna.2021:5487,0.008601073175668716,0.5,0.2857142857142857,81,25.142857142857142,13,1,1,6,47,26.197055450674497,352,0.0381871273557031,11.73913043478261,23,0.983386660103372,0.0194772274138746,135,694.8695652173913,0.6086956521739131,1,0.5335968379446641,-1.725081226326176e-6,0.984676625252843,1842.7526958196167,408.3386553803605,1
paris.cesna.2021:5508,0.45734667778015137,0.1458333333333333,0.0833333333333333,134,26.791666666666668,16.5,1,1,13,0,30.06656327135435,1286,0.0115288054297987,7.306122448979591,49,0.9914376599459472,0.0237301428285199,179,845.9795918367347,0.979591836734694,0.9375,0.1522108843537415,-1.141765802366688e-5,0.9947766410786458,2173.525219241912,325.0556489765598,0.9387755102040816
paris.cesna.2021:5516,0.011025002226233482,0.2352941176470588,0.1176470588235294,105,25.11764705882353,13,1,1,7,0,28.20656473443101,427,0.1440015223263105,6.088888888888889,45,0.9846403946409552,0.0109478132420859,137,390.3333333333333,0.3777777777777777,1,0.1383838383838384,-1.997621209665784e-6,0.9860579487955188,1649.4385703320756,236.61110724710616,1
paris.cesna.2021:5517,0.3027464747428894,0.125,0.25,29,7.25,3,4,3,7,0,9.779716618739888,58,0.0103484651710881,3.111111111111111,9,0.995991983967936,0.021661841163102,14,773.1111111111111,0.8888888888888888,0.625,0.3888888888888889,-3.1875212164782e-7,0.9965539877318588,185.17019114292327,38.01203680368342,0.6666666666666666
paris.cesna.2021:5542,0.29551854729652405,0.1818181818181818,0.0909090909090909,49,22.63636363636364,25,4,5,6,0,12.893973222189716,249,0.0238285415476751,4.923076923076923,13,0.994535519125683,0.0251078854452726,32,896,0.8461538461538461,0.5833333333333334,0.4102564102564102,-8.150808178082097e-7,0.9954759847756758,425.4312177496743,88.55472529063155,0.8461538461538461
paris.cesna.2021:5550,0.009789079427719116,0.1428571428571428,0.2142857142857142,57,24.357142857142858,19.5,1,1,9,0,15.544512476493692,341,0.0545877406579121,7.096774193548387,31,0.99000999000999,0.0197176831496199,110,703.2903225806451,0.4516129032258064,0.9666666666666668,0.2365591397849462,-2.844183140445511e-6,0.9917688751146648,1389.534820588372,245.75482438802,1
paris.cesna.2021:5551,0.041629355400800705,0.5,1,923,468,468,2,2,9,0,643.4671708797582,936,0.0056329924583786,3,6,0.9971112181030332,0.0290112907292746,9,1035.5,0.3333333333333333,1,0.6,-2.535779135157257e-7,0.997613077357078,124.40798143753688,28.25996587107686,1
paris.cesna.2021:5554,0.037365201860666275,0.5,0.3,96,33.4,27.5,1,1,5,50,28.3713470482692,334,0.010123493088182,8.666666666666666,12,0.9915419648666232,0.0284697508896797,52,1016,0.8333333333333334,1,0.7878787878787878,-9.87469363809671e-7,0.992526313306594,743.0236046617626,177.24487316825443,1
paris.cesna.2021:5555,0.05708076059818268,0.2222222222222222,0.3333333333333333,50,15.88888888888889,8,1,3,16,0,16.166666666666668,143,0.037710358233223,5.5,12,0.9950587706820394,0.0310360448716152,33,1107.5833333333333,0.75,0.7272727272727273,0.5,-1.0036034506173248e-6,0.9961317508519676,447.4305299287648,97.71013066277116,0.8333333333333334
paris.cesna.2021:5568,0.3233872354030609,0.3076923076923077,0.5384615384615384,74,19.07692307692308,8,1,1,7,192,21.171763973358235,248,0.0098959028356127,6.428571428571429,14,0.9944172197754482,0.0320883124161812,45,1145.071428571429,0.9285714285714286,0.7692307692307693,0.4945054945054945,-1.6973831144903054e-6,0.9957111159769012,609.444888570741,132.7535961495384,0.9285714285714286
paris.cesna.2021:5569,0.24764728546142578,0.3333333333333333,0.3333333333333333,38,25,19,2,1,2,0,11.269427669584644,75,0.4033001971207137,2.2,10,0.9929689996804092,0.0087057636806859,11,310.7,0.3,1,0.2444444444444444,4.2095161347706123e-7,0.9932200327578752,139.36604918172574,24.921525156738408,0.4
